,usertype,gender,start station name,start station latitude,start station longitude,end station name,end station latitude,end station longitude,age,time,date
8798,Subscriber,2,JC Medical Center,40.71653978099194,-74.0496379137039,Newport Pkwy,40.728744799999994,-74.03210820000001,63,2021-01-22,2021-01-22
8799,Subscriber,2,Newport Pkwy,40.728744799999994,-74.03210820000001,Columbus Drive,40.71835519823214,-74.03891444206238,41,2021-01-22,2021-01-22
8800,Subscriber,1,Newport Pkwy,40.728744799999994,-74.03210820000001,Columbus Drive,40.71835519823214,-74.03891444206238,30,2021-01-22,2021-01-22
8801,Subscriber,1,Grove St PATH,40.71958611647166,-74.0431174635887,Liberty Light Rail,40.711242299999995,-74.0557013,27,2021-01-22,2021-01-22
8803,Subscriber,1,Marin Light Rail,40.71458403535893,-74.04281705617905,Van Vorst Park,40.71848892,-74.047726625,52,2021-01-22,2021-01-22
8804,Subscriber,1,Marin Light Rail,40.71458403535893,-74.04281705617905,Warren St,40.721123600000006,-74.03805095,31,2021-01-22,2021-01-22
8805,Subscriber,2,JC Medical Center,40.71653978099194,-74.0496379137039,Manila & 1st,40.72165072487999,-74.04288411140442,53,2021-01-22,2021-01-22
8806,Subscriber,1,Sip Ave,40.73089709786179,-74.06391263008119,McGinley Square,40.7253399253558,-74.06762212514876,57,2021-01-22,2021-01-22
8807,Subscriber,1,Sip Ave,40.73089709786179,-74.06391263008119,Sip Ave,40.73089709786179,-74.06391263008119,51,2021-01-22,2021-01-22
8808,Subscriber,1,Grand St,40.71517767732029,-74.03768330812454,Columbus Dr at Exchange Pl,40.71687,-74.03281,37,2021-01-22,2021-01-22
8809,Subscriber,1,Brunswick & 6th,40.726011729646245,-74.0503889322281,Harborside,40.71925170000001,-74.034234,62,2021-01-22,2021-01-22
8810,Subscriber,1,Columbus Drive,40.71835519823214,-74.03891444206238,Newport PATH,40.7272235,-74.03375890000001,30,2021-01-22,2021-01-22
8811,Customer,1,Baldwin at Montgomery,40.7236589,-74.0641943,Newark Ave,40.72152515,-74.046304543,39,2021-01-22,2021-01-22
8812,Subscriber,1,Washington St,40.7242941,-74.0354826,Hamilton Park,40.727595965999996,-74.044247311,22,2021-01-22,2021-01-22
8814,Subscriber,1,Sip Ave,40.73089709786179,-74.06391263008119,Fairmount Ave,40.72572613742557,-74.07195925712584,40,2021-01-22,2021-01-22
8815,Subscriber,1,Newport PATH,40.7272235,-74.03375890000001,Hilltop,40.7311689,-74.0575736,20,2021-01-22,2021-01-22
8816,Customer,1,Newport PATH,40.7272235,-74.03375890000001,Hilltop,40.7311689,-74.0575736,30,2021-01-22,2021-01-22
8817,Subscriber,1,Oakland Ave,40.7376037,-74.05247829999999,Sip Ave,40.73089709786179,-74.06391263008119,59,2021-01-22,2021-01-22
8818,Subscriber,1,Astor Place,40.71928220070703,-74.07126188278198,Sip Ave,40.73089709786179,-74.06391263008119,44,2021-01-22,2021-01-22
8819,Subscriber,1,Van Vorst Park,40.71848892,-74.047726625,Newark Ave,40.72152515,-74.046304543,52,2021-01-22,2021-01-22
8820,Subscriber,2,Grove St PATH,40.71958611647166,-74.0431174635887,Marin Light Rail,40.71458403535893,-74.04281705617905,30,2021-01-22,2021-01-22
8821,Subscriber,1,Paulus Hook,40.7141454,-74.0335519,Hamilton Park,40.727595965999996,-74.044247311,51,2021-01-22,2021-01-22
8822,Customer,2,Warren St,40.721123600000006,-74.03805095,Warren St,40.721123600000006,-74.03805095,56,2021-01-22,2021-01-22
8824,Subscriber,1,Newport Pkwy,40.728744799999994,-74.03210820000001,Columbus Drive,40.71835519823214,-74.03891444206238,40,2021-01-22,2021-01-22
8825,Subscriber,2,Pershing Field,40.742677141,-74.051788633,Sip Ave,40.73089709786179,-74.06391263008119,67,2021-01-22,2021-01-22
8826,Subscriber,1,Sip Ave,40.73089709786179,-74.06391263008119,Fairmount Ave,40.72572613742557,-74.07195925712584,39,2021-01-22,2021-01-22
8827,Customer,1,Sip Ave,40.73089709786179,-74.06391263008119,Baldwin at Montgomery,40.7236589,-74.0641943,29,2021-01-22,2021-01-22
8828,Subscriber,2,Grove St PATH,40.71958611647166,-74.0431174635887,Brunswick & 6th,40.726011729646245,-74.0503889322281,29,2021-01-22,2021-01-22
8830,Subscriber,2,Journal Square,40.733670000000004,-74.0625,Oakland Ave,40.7376037,-74.05247829999999,33,2021-01-22,2021-01-22
8831,Subscriber,1,Columbus Dr at Exchange Pl,40.71687,-74.03281,Warren St,40.721123600000006,-74.03805095,32,2021-01-22,2021-01-22
8832,Subscriber,1,Warren St,40.721123600000006,-74.03805095,Marin Light Rail,40.71458403535893,-74.04281705617905,31,2021-01-22,2021-01-22
8833,Subscriber,1,Grove St PATH,40.71958611647166,-74.0431174635887,Van Vorst Park,40.71848892,-74.047726625,34,2021-01-22,2021-01-22
8834,Subscriber,1,Grand St,40.71517767732029,-74.03768330812454,City Hall,40.717732500000004,-74.04384499999999,55,2021-01-22,2021-01-22
8835,Subscriber,1,Jersey & 6th St,40.72528910781132,-74.04557168483734,Grand St,40.71517767732029,-74.03768330812454,33,2021-01-22,2021-01-22
8836,Subscriber,1,Warren St,40.721123600000006,-74.03805095,Grove St PATH,40.71958611647166,-74.0431174635887,38,2021-01-22,2021-01-22
8837,Subscriber,2,Columbus Dr at Exchange Pl,40.71687,-74.03281,Harborside,40.71925170000001,-74.034234,29,2021-01-22,2021-01-22
8838,Customer,1,Warren St,40.721123600000006,-74.03805095,Warren St,40.721123600000006,-74.03805095,32,2021-01-22,2021-01-22
8839,Subscriber,1,Newark Ave,40.72152515,-74.046304543,Marin Light Rail,40.71458403535893,-74.04281705617905,52,2021-01-22,2021-01-22
8840,Customer,1,McGinley Square,40.7253399253558,-74.06762212514876,Journal Square,40.733670000000004,-74.0625,26,2021-01-22,2021-01-22
8841,Subscriber,1,Montgomery St,40.71942,-74.05099,Hamilton Park,40.727595965999996,-74.044247311,62,2021-01-22,2021-01-22
8842,Subscriber,1,Sip Ave,40.73089709786179,-74.06391263008119,Hilltop,40.7311689,-74.0575736,60,2021-01-22,2021-01-22
8843,Subscriber,1,Warren St,40.721123600000006,-74.03805095,Warren St,40.721123600000006,-74.03805095,62,2021-01-22,2021-01-22
8844,Subscriber,1,Newport Pkwy,40.728744799999994,-74.03210820000001,Washington St,40.7242941,-74.0354826,24,2021-01-22,2021-01-22
8845,Customer,1,Jersey & 3rd,40.723331586464354,-74.04595255851744,Jersey & 3rd,40.723331586464354,-74.04595255851744,29,2021-01-22,2021-01-22
8846,Subscriber,1,Hamilton Park,40.727595965999996,-74.044247311,Columbus Dr at Exchange Pl,40.71687,-74.03281,35,2021-01-22,2021-01-22
8847,Subscriber,1,Washington St,40.7242941,-74.0354826,Jersey & 3rd,40.723331586464354,-74.04595255851744,24,2021-01-22,2021-01-22
8848,Customer,2,Pershing Field,40.742677141,-74.051788633,Pershing Field,40.742677141,-74.051788633,66,2021-01-22,2021-01-22
8849,Subscriber,1,Newport Pkwy,40.728744799999994,-74.03210820000001,Washington St,40.7242941,-74.0354826,33,2021-01-22,2021-01-22
8850,Subscriber,1,Hamilton Park,40.727595965999996,-74.044247311,Newport Pkwy,40.728744799999994,-74.03210820000001,62,2021-01-22,2021-01-22
8851,Subscriber,2,Sip Ave,40.73089709786179,-74.06391263008119,Astor Place,40.71928220070703,-74.07126188278198,67,2021-01-22,2021-01-22
8852,Subscriber,1,Paulus Hook,40.7141454,-74.0335519,York St,40.71649,-74.04105,26,2021-01-22,2021-01-22
8853,Subscriber,1,Grove St PATH,40.71958611647166,-74.0431174635887,Montgomery St,40.71942,-74.05099,24,2021-01-22,2021-01-22
8854,Subscriber,1,Columbus Dr at Exchange Pl,40.71687,-74.03281,Paulus Hook,40.7141454,-74.0335519,57,2021-01-22,2021-01-22
8855,Subscriber,1,Journal Square,40.733670000000004,-74.0625,Dey St,40.737711,-74.066921,54,2021-01-22,2021-01-22
8857,Subscriber,1,Marin Light Rail,40.71458403535893,-74.04281705617905,Newport PATH,40.7272235,-74.03375890000001,32,2021-01-22,2021-01-22
8858,Subscriber,1,Riverview Park,40.7443187,-74.04399090000001,Harborside,40.71925170000001,-74.034234,29,2021-01-22,2021-01-22
8859,Subscriber,1,Columbus Dr at Exchange Pl,40.71687,-74.03281,Hamilton Park,40.727595965999996,-74.044247311,35,2021-01-22,2021-01-22
8860,Customer,1,Sip Ave,40.73089709786179,-74.06391263008119,Lincoln Park,40.7246050998869,-74.07840594649316,24,2021-01-22,2021-01-22
8862,Subscriber,1,Hamilton Park,40.727595965999996,-74.044247311,Montgomery St,40.71942,-74.05099,22,2021-01-22,2021-01-22
8863,Subscriber,1,Grove St PATH,40.71958611647166,-74.0431174635887,City Hall,40.717732500000004,-74.04384499999999,53,2021-01-22,2021-01-22
8864,Customer,1,Newark Ave,40.72152515,-74.046304543,Marin Light Rail,40.71458403535893,-74.04281705617905,33,2021-01-22,2021-01-22
8865,Subscriber,1,City Hall,40.717732500000004,-74.04384499999999,Marin Light Rail,40.71458403535893,-74.04281705617905,53,2021-01-22,2021-01-22
8866,Subscriber,1,Marin Light Rail,40.71458403535893,-74.04281705617905,Liberty Light Rail,40.711242299999995,-74.0557013,53,2021-01-22,2021-01-22
8867,Subscriber,2,Lafayette Park,40.71346382669195,-74.06285852193831,Riverview Park,40.7443187,-74.04399090000001,23,2021-01-22,2021-01-22
8868,Subscriber,2,Lafayette Park,40.71346382669195,-74.06285852193831,Riverview Park,40.7443187,-74.04399090000001,31,2021-01-22,2021-01-22
8869,Subscriber,1,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,Oakland Ave,40.7376037,-74.05247829999999,38,2021-01-22,2021-01-22
8870,Subscriber,1,JC Medical Center,40.71653978099194,-74.0496379137039,Essex Light Rail,40.712774200000005,-74.03648570000001,28,2021-01-22,2021-01-22
8871,Subscriber,1,Liberty Light Rail,40.711242299999995,-74.0557013,JC Medical Center,40.71653978099194,-74.0496379137039,53,2021-01-22,2021-01-22
8872,Subscriber,1,Hilltop,40.7311689,-74.0575736,McGinley Square,40.7253399253558,-74.06762212514876,60,2021-01-22,2021-01-22
8873,Subscriber,2,Paulus Hook,40.7141454,-74.0335519,Marin Light Rail,40.71458403535893,-74.04281705617905,56,2021-01-22,2021-01-22
8874,Subscriber,1,McGinley Square,40.7253399253558,-74.06762212514876,Newport Pkwy,40.728744799999994,-74.03210820000001,36,2021-01-22,2021-01-22
8875,Subscriber,1,JC Medical Center,40.71653978099194,-74.0496379137039,Warren St,40.721123600000006,-74.03805095,30,2021-01-22,2021-01-22
8876,Subscriber,1,Montgomery St,40.71942,-74.05099,Washington St,40.7242941,-74.0354826,22,2021-01-22,2021-01-22
8877,Subscriber,1,Grove St PATH,40.71958611647166,-74.0431174635887,Warren St,40.721123600000006,-74.03805095,38,2021-01-22,2021-01-22
8880,Subscriber,1,Hamilton Park,40.727595965999996,-74.044247311,Grove St PATH,40.71958611647166,-74.0431174635887,34,2021-01-22,2021-01-22
8881,Subscriber,1,Manila & 1st,40.72165072487999,-74.04288411140442,Newport Pkwy,40.728744799999994,-74.03210820000001,33,2021-01-22,2021-01-22
8882,Subscriber,1,Sip Ave,40.73089709786179,-74.06391263008119,City Hall,40.717732500000004,-74.04384499999999,38,2021-01-22,2021-01-22
8883,Subscriber,2,Newport PATH,40.7272235,-74.03375890000001,Hamilton Park,40.727595965999996,-74.044247311,43,2021-01-22,2021-01-22
8884,Subscriber,2,Grove St PATH,40.71958611647166,-74.0431174635887,Liberty Light Rail,40.711242299999995,-74.0557013,28,2021-01-22,2021-01-22
8885,Subscriber,1,Jersey & 3rd,40.723331586464354,-74.04595255851744,Newport Pkwy,40.728744799999994,-74.03210820000001,24,2021-01-22,2021-01-22
8886,Subscriber,1,Grand St,40.71517767732029,-74.03768330812454,Montgomery St,40.71942,-74.05099,29,2021-01-22,2021-01-22
8887,Subscriber,1,Sip Ave,40.73089709786179,-74.06391263008119,Bergen Ave,40.72210378668603,-74.07145500183104,35,2021-01-22,2021-01-22
8888,Subscriber,1,Grand St,40.71517767732029,-74.03768330812454,City Hall,40.717732500000004,-74.04384499999999,34,2021-01-22,2021-01-22
8889,Subscriber,2,Sip Ave,40.73089709786179,-74.06391263008119,McGinley Square,40.7253399253558,-74.06762212514876,31,2021-01-22,2021-01-22
8890,Subscriber,2,Newport Pkwy,40.728744799999994,-74.03210820000001,Hamilton Park,40.727595965999996,-74.044247311,50,2021-01-22,2021-01-22
8894,Subscriber,1,Newport Pkwy,40.728744799999994,-74.03210820000001,Montgomery St,40.71942,-74.05099,62,2021-01-22,2021-01-22
8895,Subscriber,2,Riverview Park,40.7443187,-74.04399090000001,Heights Elevator,40.748715945380226,-74.04044330120088,23,2021-01-22,2021-01-22
8896,Subscriber,2,Riverview Park,40.7443187,-74.04399090000001,Heights Elevator,40.748715945380226,-74.04044330120088,31,2021-01-22,2021-01-22
8897,Subscriber,1,City Hall,40.717732500000004,-74.04384499999999,Grand St,40.71517767732029,-74.03768330812454,34,2021-01-22,2021-01-22
8898,Subscriber,2,Glenwood Ave,40.72755146730012,-74.07106071710588,Sip Ave,40.73089709786179,-74.06391263008119,26,2021-01-22,2021-01-22
8899,Subscriber,1,Grove St PATH,40.71958611647166,-74.0431174635887,Dixon Mills,40.72163014263835,-74.04996782541275,50,2021-01-22,2021-01-22
8900,Subscriber,1,JC Medical Center,40.71653978099194,-74.0496379137039,City Hall,40.717732500000004,-74.04384499999999,39,2021-01-22,2021-01-22
8901,Subscriber,1,Grove St PATH,40.71958611647166,-74.0431174635887,Jersey & 6th St,40.72528910781132,-74.04557168483734,22,2021-01-22,2021-01-22
8902,Customer,2,Marin Light Rail,40.71458403535893,-74.04281705617905,JC Medical Center,40.71653978099194,-74.0496379137039,32,2021-01-22,2021-01-22
8903,Subscriber,2,Sip Ave,40.73089709786179,-74.06391263008119,Glenwood Ave,40.72755146730012,-74.07106071710588,26,2021-01-22,2021-01-22
8904,Subscriber,2,Jersey & 6th St,40.72528910781132,-74.04557168483734,Jersey & 3rd,40.723331586464354,-74.04595255851744,26,2021-01-22,2021-01-22
8906,Subscriber,1,Newport PATH,40.7272235,-74.03375890000001,Marin Light Rail,40.71458403535893,-74.04281705617905,32,2021-01-22,2021-01-22
8907,Subscriber,1,Sip Ave,40.73089709786179,-74.06391263008119,Van Vorst Park,40.71848892,-74.047726625,44,2021-01-22,2021-01-22
8908,Subscriber,1,Harborside,40.71925170000001,-74.034234,Harborside,40.71925170000001,-74.034234,28,2021-01-22,2021-01-22
8909,Subscriber,1,Montgomery St,40.71942,-74.05099,Lafayette Park,40.71346382669195,-74.06285852193831,33,2021-01-22,2021-01-22
8912,Subscriber,2,Newark Ave,40.72152515,-74.046304543,Hamilton Park,40.727595965999996,-74.044247311,34,2021-01-22,2021-01-22
8913,Subscriber,1,Heights Elevator,40.748715945380226,-74.04044330120088,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,40,2021-01-22,2021-01-22
8914,Subscriber,2,Harborside,40.71925170000001,-74.034234,Morris Canal,40.7124188237569,-74.03852552175522,58,2021-01-22,2021-01-22
8915,Subscriber,1,Montgomery St,40.71942,-74.05099,Grand St,40.71517767732029,-74.03768330812454,29,2021-01-22,2021-01-22
8916,Subscriber,1,5 Corners Library,40.73496102000952,-74.05950307846071,Brunswick St,40.7241765,-74.05065640000001,33,2021-01-22,2021-01-22
8917,Subscriber,1,Grand St,40.71517767732029,-74.03768330812454,Marin Light Rail,40.71458403535893,-74.04281705617905,40,2021-01-22,2021-01-22
8918,Subscriber,1,Harborside,40.71925170000001,-74.034234,Morris Canal,40.7124188237569,-74.03852552175522,52,2021-01-22,2021-01-22
8919,Subscriber,2,Hamilton Park,40.727595965999996,-74.044247311,Warren St,40.721123600000006,-74.03805095,29,2021-01-22,2021-01-22
8920,Subscriber,2,Liberty Light Rail,40.711242299999995,-74.0557013,City Hall,40.717732500000004,-74.04384499999999,28,2021-01-22,2021-01-22
8921,Subscriber,1,Newport Pkwy,40.728744799999994,-74.03210820000001,Warren St,40.721123600000006,-74.03805095,39,2021-01-22,2021-01-22
8922,Subscriber,1,Harborside,40.71925170000001,-74.034234,Riverview Park,40.7443187,-74.04399090000001,29,2021-01-22,2021-01-22
8923,Subscriber,1,Essex Light Rail,40.712774200000005,-74.03648570000001,Grove St PATH,40.71958611647166,-74.0431174635887,42,2021-01-22,2021-01-22
8925,Subscriber,1,York St,40.71649,-74.04105,Van Vorst Park,40.71848892,-74.047726625,39,2021-01-22,2021-01-22
8926,Subscriber,2,Heights Elevator,40.748715945380226,-74.04044330120088,Hamilton Park,40.727595965999996,-74.044247311,31,2021-01-22,2021-01-22
8927,Subscriber,1,Glenwood Ave,40.72755146730012,-74.07106071710588,Jersey & 6th St,40.72528910781132,-74.04557168483734,61,2021-01-22,2021-01-22
8928,Subscriber,1,McGinley Square,40.7253399253558,-74.06762212514876,Sip Ave,40.73089709786179,-74.06391263008119,59,2021-01-22,2021-01-22
8929,Subscriber,1,Grove St PATH,40.71958611647166,-74.0431174635887,Jersey & 6th St,40.72528910781132,-74.04557168483734,42,2021-01-22,2021-01-22
8930,Customer,1,Sip Ave,40.73089709786179,-74.06391263008119,Fairmount Ave,40.72572613742557,-74.07195925712584,31,2021-01-22,2021-01-22
8931,Customer,1,Oakland Ave,40.7376037,-74.05247829999999,Newark Ave,40.72152515,-74.046304543,24,2021-01-22,2021-01-22
8932,Subscriber,1,City Hall,40.717732500000004,-74.04384499999999,Liberty Light Rail,40.711242299999995,-74.0557013,37,2021-01-22,2021-01-22
8933,Subscriber,1,JC Medical Center,40.71653978099194,-74.0496379137039,Marin Light Rail,40.71458403535893,-74.04281705617905,53,2021-01-22,2021-01-22
8934,Subscriber,2,Warren St,40.721123600000006,-74.03805095,Warren St,40.721123600000006,-74.03805095,24,2021-01-22,2021-01-22
8935,Subscriber,1,Marin Light Rail,40.71458403535893,-74.04281705617905,Paulus Hook,40.7141454,-74.0335519,36,2021-01-22,2021-01-22
8936,Subscriber,2,Warren St,40.721123600000006,-74.03805095,Warren St,40.721123600000006,-74.03805095,33,2021-01-22,2021-01-22
8937,Subscriber,1,Marin Light Rail,40.71458403535893,-74.04281705617905,City Hall,40.717732500000004,-74.04384499999999,53,2021-01-22,2021-01-22
8938,Subscriber,1,Morris Canal,40.7124188237569,-74.03852552175522,City Hall,40.717732500000004,-74.04384499999999,30,2021-01-22,2021-01-22
8939,Subscriber,1,City Hall,40.717732500000004,-74.04384499999999,Grove St PATH,40.71958611647166,-74.0431174635887,53,2021-01-22,2021-01-22
8940,Subscriber,1,Columbus Dr at Exchange Pl,40.71687,-74.03281,Marin Light Rail,40.71458403535893,-74.04281705617905,30,2021-01-22,2021-01-22
8941,Subscriber,1,Newport Pkwy,40.728744799999994,-74.03210820000001,Manila & 1st,40.72165072487999,-74.04288411140442,33,2021-01-22,2021-01-22
8942,Subscriber,1,Jersey & 6th St,40.72528910781132,-74.04557168483734,Brunswick & 6th,40.726011729646245,-74.0503889322281,61,2021-01-22,2021-01-22
8943,Subscriber,1,Grove St PATH,40.71958611647166,-74.0431174635887,Marin Light Rail,40.71458403535893,-74.04281705617905,53,2021-01-22,2021-01-22
8944,Subscriber,1,Newport PATH,40.7272235,-74.03375890000001,Monmouth and 6th,40.72568548362901,-74.0487903356552,29,2021-01-22,2021-01-22
8945,Subscriber,1,Newport Pkwy,40.728744799999994,-74.03210820000001,Washington St,40.7242941,-74.0354826,50,2021-01-22,2021-01-22
8946,Subscriber,1,Grove St PATH,40.71958611647166,-74.0431174635887,Hamilton Park,40.727595965999996,-74.044247311,34,2021-01-22,2021-01-22
8948,Subscriber,2,Morris Canal,40.7124188237569,-74.03852552175522,Harborside,40.71925170000001,-74.034234,58,2021-01-22,2021-01-22
8949,Subscriber,2,Jersey & 6th St,40.72528910781132,-74.04557168483734,Van Vorst Park,40.71848892,-74.047726625,31,2021-01-22,2021-01-22
8950,Subscriber,1,Newport PATH,40.7272235,-74.03375890000001,Hilltop,40.7311689,-74.0575736,30,2021-01-22,2021-01-22
8951,Subscriber,1,JC Medical Center,40.71653978099194,-74.0496379137039,Marin Light Rail,40.71458403535893,-74.04281705617905,30,2021-01-22,2021-01-22
8952,Subscriber,2,Van Vorst Park,40.71848892,-74.047726625,Liberty Light Rail,40.711242299999995,-74.0557013,31,2021-01-22,2021-01-22
8953,Subscriber,2,Washington St,40.7242941,-74.0354826,Brunswick & 6th,40.726011729646245,-74.0503889322281,31,2021-01-22,2021-01-22
8954,Subscriber,1,Paulus Hook,40.7141454,-74.0335519,Warren St,40.721123600000006,-74.03805095,26,2021-01-22,2021-01-22
8955,Subscriber,2,Newport Pkwy,40.728744799999994,-74.03210820000001,Newark Ave,40.72152515,-74.046304543,25,2021-01-22,2021-01-22
8956,Subscriber,1,Newport Pkwy,40.728744799999994,-74.03210820000001,Newark Ave,40.72152515,-74.046304543,24,2021-01-22,2021-01-22
8957,Subscriber,1,Brunswick & 6th,40.726011729646245,-74.0503889322281,Glenwood Ave,40.72755146730012,-74.07106071710588,61,2021-01-22,2021-01-22
8958,Customer,1,Dixon Mills,40.72163014263835,-74.04996782541275,Jersey & 6th St,40.72528910781132,-74.04557168483734,25,2021-01-22,2021-01-22
8959,Customer,2,Dixon Mills,40.72163014263835,-74.04996782541275,Jersey & 6th St,40.72528910781132,-74.04557168483734,26,2021-01-22,2021-01-22
8960,Subscriber,1,Grove St PATH,40.71958611647166,-74.0431174635887,Dixon Mills,40.72163014263835,-74.04996782541275,26,2021-01-22,2021-01-22
8961,Subscriber,1,Newport PATH,40.7272235,-74.03375890000001,Warren St,40.721123600000006,-74.03805095,46,2021-01-22,2021-01-22
8962,Subscriber,1,McGinley Square,40.7253399253558,-74.06762212514876,Leonard Gordon Park,40.74590996631558,-74.05727148056029,25,2021-01-22,2021-01-22
8963,Subscriber,2,Marin Light Rail,40.71458403535893,-74.04281705617905,Newport Pkwy,40.728744799999994,-74.03210820000001,28,2021-01-22,2021-01-22
8964,Subscriber,1,Manila & 1st,40.72165072487999,-74.04288411140442,Manila & 1st,40.72165072487999,-74.04288411140442,35,2021-01-22,2021-01-22
8965,Subscriber,1,Washington St,40.7242941,-74.0354826,Brunswick St,40.7241765,-74.05065640000001,50,2021-01-22,2021-01-22
8966,Subscriber,1,Monmouth and 6th,40.72568548362901,-74.0487903356552,Newport PATH,40.7272235,-74.03375890000001,29,2021-01-22,2021-01-22
8967,Subscriber,1,Newport PATH,40.7272235,-74.03375890000001,JC Medical Center,40.71653978099194,-74.0496379137039,45,2021-01-22,2021-01-22
8968,Subscriber,2,Newport PATH,40.7272235,-74.03375890000001,Grove St PATH,40.71958611647166,-74.0431174635887,31,2021-01-22,2021-01-22
8969,Subscriber,1,Dixon Mills,40.72163014263835,-74.04996782541275,Columbus Dr at Exchange Pl,40.71687,-74.03281,43,2021-01-22,2021-01-22
8970,Subscriber,1,Baldwin at Montgomery,40.7236589,-74.0641943,Sip Ave,40.73089709786179,-74.06391263008119,61,2021-01-22,2021-01-22
8971,Subscriber,2,Morris Canal,40.7124188237569,-74.03852552175522,Brunswick St,40.7241765,-74.05065640000001,39,2021-01-22,2021-01-22
8972,Subscriber,2,City Hall,40.717732500000004,-74.04384499999999,City Hall,40.717732500000004,-74.04384499999999,27,2021-01-22,2021-01-22
8973,Subscriber,1,Columbus Drive,40.71835519823214,-74.03891444206238,Newport Pkwy,40.728744799999994,-74.03210820000001,40,2021-01-22,2021-01-22
8974,Subscriber,1,Warren St,40.721123600000006,-74.03805095,Newport Pkwy,40.728744799999994,-74.03210820000001,39,2021-01-22,2021-01-22
8975,Subscriber,1,Paulus Hook,40.7141454,-74.0335519,Marin Light Rail,40.71458403535893,-74.04281705617905,36,2021-01-22,2021-01-22
8976,Subscriber,1,Liberty Light Rail,40.711242299999995,-74.0557013,Grove St PATH,40.71958611647166,-74.0431174635887,33,2021-01-22,2021-01-22
8977,Subscriber,1,JC Medical Center,40.71653978099194,-74.0496379137039,Grand St,40.71517767732029,-74.03768330812454,50,2021-01-22,2021-01-22
8978,Subscriber,2,JC Medical Center,40.71653978099194,-74.0496379137039,Grove St PATH,40.71958611647166,-74.0431174635887,29,2021-01-22,2021-01-22
8979,Subscriber,1,Washington St,40.7242941,-74.0354826,Washington St,40.7242941,-74.0354826,24,2021-01-22,2021-01-22
8980,Subscriber,1,Newark Ave,40.72152515,-74.046304543,Brunswick St,40.7241765,-74.05065640000001,36,2021-01-22,2021-01-22
8981,Subscriber,1,Newport PATH,40.7272235,-74.03375890000001,Grove St PATH,40.71958611647166,-74.0431174635887,27,2021-01-22,2021-01-22
8982,Subscriber,1,Sip Ave,40.73089709786179,-74.06391263008119,Bergen Ave,40.72210378668603,-74.07145500183104,24,2021-01-22,2021-01-22
8983,Subscriber,1,Marin Light Rail,40.71458403535893,-74.04281705617905,Grove St PATH,40.71958611647166,-74.0431174635887,31,2021-01-22,2021-01-22
8985,Subscriber,1,Warren St,40.721123600000006,-74.03805095,Essex Light Rail,40.712774200000005,-74.03648570000001,54,2021-01-22,2021-01-22
8986,Subscriber,1,Dixon Mills,40.72163014263835,-74.04996782541275,Harborside,40.71925170000001,-74.034234,51,2021-01-22,2021-01-22
8987,Subscriber,1,Sip Ave,40.73089709786179,-74.06391263008119,Baldwin at Montgomery,40.7236589,-74.0641943,61,2021-01-22,2021-01-22
8988,Subscriber,1,Dixon Mills,40.72163014263835,-74.04996782541275,Dixon Mills,40.72163014263835,-74.04996782541275,24,2021-01-22,2021-01-22
8989,Subscriber,2,Grove St PATH,40.71958611647166,-74.0431174635887,Monmouth and 6th,40.72568548362901,-74.0487903356552,32,2021-01-22,2021-01-22
8992,Subscriber,2,Hamilton Park,40.727595965999996,-74.044247311,Newport PATH,40.7272235,-74.03375890000001,50,2021-01-22,2021-01-22
8995,Subscriber,2,Manila & 1st,40.72165072487999,-74.04288411140442,Hamilton Park,40.727595965999996,-74.044247311,41,2021-01-22,2021-01-22
8996,Subscriber,1,Manila & 1st,40.72165072487999,-74.04288411140442,Hamilton Park,40.727595965999996,-74.044247311,37,2021-01-22,2021-01-22
8997,Subscriber,1,Glenwood Ave,40.72755146730012,-74.07106071710588,McGinley Square,40.7253399253558,-74.06762212514876,42,2021-01-22,2021-01-22
8998,Subscriber,1,Newport PATH,40.7272235,-74.03375890000001,Harborside,40.71925170000001,-74.034234,26,2021-01-22,2021-01-22
8999,Subscriber,1,Sip Ave,40.73089709786179,-74.06391263008119,Fairmount Ave,40.72572613742557,-74.07195925712584,39,2021-01-22,2021-01-22
9000,Subscriber,1,Newark Ave,40.72152515,-74.046304543,Dixon Mills,40.72163014263835,-74.04996782541275,50,2021-01-22,2021-01-22
9001,Subscriber,1,Montgomery St,40.71942,-74.05099,McGinley Square,40.7253399253558,-74.06762212514876,42,2021-01-22,2021-01-22
9002,Subscriber,2,Brunswick St,40.7241765,-74.05065640000001,Jersey & 6th St,40.72528910781132,-74.04557168483734,33,2021-01-22,2021-01-22
9005,Subscriber,1,City Hall,40.717732500000004,-74.04384499999999,City Hall,40.717732500000004,-74.04384499999999,35,2021-01-22,2021-01-22
9006,Subscriber,1,Montgomery St,40.71942,-74.05099,Dixon Mills,40.72163014263835,-74.04996782541275,42,2021-01-22,2021-01-22
9007,Subscriber,1,Montgomery St,40.71942,-74.05099,McGinley Square,40.7253399253558,-74.06762212514876,42,2021-01-22,2021-01-22
9008,Subscriber,2,Columbus Dr at Exchange Pl,40.71687,-74.03281,Harborside,40.71925170000001,-74.034234,52,2021-01-22,2021-01-22
9009,Subscriber,1,Bergen Ave,40.72210378668603,-74.07145500183104,McGinley Square,40.7253399253558,-74.06762212514876,42,2021-01-22,2021-01-22
